name,frequency,input,cores,speedup,ipmi_energy,parallel_frac
completo_x264_1,2.1,2.0,32.0,18.5559489034727,2.2293428041934966,0.9766285696362985
completo_x264_1,2.1,3.0,1.0,1.0,27.379647994338548,
completo_x264_1,2.1,3.0,2.0,2.8214405087208156,9.760113318070122,1.2911422396402894
completo_x264_1,2.1,3.0,4.0,5.380441848653782,5.292475278139114,1.0855222109685518
completo_x264_1,2.1,3.0,6.0,8.097261330418624,3.6547149004340174,1.0518017449317074
completo_x264_1,2.1,3.0,8.0,10.794246909263316,2.7918467283248902,1.0369806373015422
completo_x264_1,2.1,3.0,10.0,13.272226986019003,2.3264001272678376,1.027394104742733
completo_x264_1,2.1,3.0,12.0,13.099371618607686,2.399990389537811,1.00762959303154
completo_x264_1,2.1,3.0,14.0,16.208199207985345,1.9735352203845977,1.0104799722262574
completo_x264_1,2.1,3.0,16.0,16.14505463188368,2.048482046842575,1.0005989641418214
completo_x264_1,2.1,3.0,18.0,16.115817075292803,2.097758823573589,0.993122639133291
completo_x264_1,2.1,3.0,20.0,16.541330099205506,2.0630948848724366,0.9889951257338554
completo_x264_1,2.1,3.0,22.0,16.179667681178845,2.0697496438622474,0.9828699397719377
completo_x264_1,2.1,3.0,24.0,16.38248617615773,2.0655607891082766,0.97978351700412
completo_x264_1,2.1,3.0,26.0,20.68001206847415,1.671305735588074,0.9897098939518785
completo_x264_1,2.1,3.0,28.0,21.821696646639275,1.6092225015163422,0.9895138286527453
completo_x264_1,2.1,3.0,30.0,21.912110416022642,1.6258928174972533,0.9872722097972294
completo_x264_1,2.1,3.0,32.0,21.83710565107239,1.6314773354530334,0.9849872365497206
completo_x264_1,2.1,4.0,1.0,1.0,22.62973347176446,
completo_x264_1,2.1,4.0,2.0,2.9841034323711177,7.680145309726397,1.3297819444512906
completo_x264_1,2.1,4.0,4.0,5.267807903479483,4.451944859218597,1.0802236228496533
completo_x264_1,2.1,4.0,6.0,7.729869106231292,3.166399877820696,1.0447580439579964
completo_x264_1,2.1,4.0,8.0,9.052098715979316,2.7328895966211957,1.016603864063386
completo_x264_1,2.1,4.0,10.0,13.26530243562457,1.9181769561767579,1.0273504040708274
completo_x264_1,2.1,4.0,12.0,10.87750685275972,2.3139071741104127,0.9906187297375584
completo_x264_1,2.1,4.0,14.0,13.657982072846924,1.9348317801356316,0.9980737219320436
completo_x264_1,2.1,4.0,16.0,18.339874113122498,1.4876277767817179,1.00850559859786
completo_x264_1,2.1,4.0,18.0,18.531353758755092,1.5008625271320344,1.0016866605571877
completo_x264_1,2.1,4.0,20.0,18.062392577525642,1.5535260999997458,0.9943540515140915
completo_x264_1,2.1,4.0,22.0,18.3307227403872,1.5307851575215659,0.9904680524042829
completo_x264_1,2.1,4.0,24.0,18.325520247487027,1.5485761322180431,0.9865369982599727
completo_x264_1,2.1,4.0,26.0,18.230913477755998,1.5837511943181355,0.9829540378616282
completo_x264_1,2.1,4.0,28.0,18.21619380333164,1.5986113878885906,0.9801076340984624
completo_x264_1,2.1,4.0,30.0,18.132739759352333,1.6196117691993714,0.9774322095944659
completo_x264_1,2.1,4.0,32.0,18.406684581868834,1.6070271592140197,0.9761774564128677
completo_x264_1,2.1,5.0,1.0,1.0,18.455245293747296,
completo_x264_1,2.1,5.0,2.0,2.934915077440529,6.387334544563294,1.3185492774993157
completo_x264_1,2.1,5.0,4.0,5.528582780632783,3.4708861925899983,1.092162424578174
completo_x264_1,2.1,5.0,6.0,8.844699057715518,2.2423250873565674,1.0643255138281726
completo_x264_1,2.1,5.0,8.0,10.948871601970115,1.8486008075475693,1.0384758710326107
completo_x264_1,2.1,5.0,10.0,11.235794041202663,1.8361104555130006,1.0122208050912103
completo_x264_1,2.1,5.0,12.0,15.228687609329727,1.398329022248586,1.0192739560311022
completo_x264_1,2.1,5.0,14.0,14.932319568196066,1.4260822478135426,1.0048027963461206
completo_x264_1,2.1,5.0,16.0,15.045897391987939,1.4652468749682108,0.9957724794422692
completo_x264_1,2.1,5.0,18.0,15.0926908808683,1.5009068756103516,0.9886688076481365
completo_x264_1,2.1,5.0,20.0,14.930850872472373,1.5055646209716798,0.9821311374160637
completo_x264_1,2.1,5.0,22.0,14.81088930338961,1.5392183377742767,0.9768860196313703
completo_x264_1,2.1,5.0,24.0,14.940831424674915,1.525831579685211,0.9736375517945502
completo_x264_1,2.1,5.0,26.0,14.724057723889734,1.5639943204720816,0.9693672967396342
completo_x264_1,2.1,5.0,28.0,22.056539677279957,1.0414396560192107,0.9900198234482135
completo_x264_1,2.1,5.0,30.0,14.968489534903684,1.5249425228436788,0.9653720606969967
completo_x264_1,2.1,5.0,32.0,22.216795987864256,1.0456322832107543,0.985795106262383
completo_x264_2,1.3,1.0,1.0,1.0,57.04709759425598,
completo_x264_2,1.3,1.0,2.0,2.7432771485906335,20.47312086847782,1.2709449714085557
completo_x264_2,1.3,1.0,4.0,5.491630423171712,10.537869365644454,1.0905396217049275
completo_x264_2,1.3,1.0,6.0,7.681921191399112,7.696909876518779,1.043789076963774
completo_x264_2,1.3,1.0,8.0,9.917474611447942,6.023743106501443,1.0276204331469996
completo_x264_2,1.3,1.0,10.0,12.403810876487102,4.8993746111609715,1.0215329063017042
completo_x264_2,1.3,1.0,12.0,13.791571194087936,4.494325315237045,1.0118093947572315
completo_x264_2,1.3,1.0,14.0,15.360278981949012,4.093639062881469,1.0068121708523834
completo_x264_2,1.3,1.0,16.0,17.278487288621665,3.720055431127548,1.0049328673560582
completo_x264_2,1.3,1.0,18.0,19.829859867719723,3.3260236644404273,1.0054281178216211
completo_x264_2,1.3,1.0,20.0,19.682272732452645,3.3792079133646826,0.9991503782112481
completo_x264_2,1.3,1.0,22.0,19.621784386087775,3.4058142983232225,0.9942284371115838
completo_x264_2,1.3,1.0,24.0,22.659135583061495,2.9726460801760357,0.9974271545930485
completo_x264_2,1.3,1.0,26.0,22.814980434192833,2.9645234656333925,0.9944159153237163
completo_x264_2,1.3,1.0,28.0,19.733922493545563,3.402558000973293,0.9844860534514766
completo_x264_2,1.3,1.0,30.0,22.62140286502955,3.034944871425629,0.9887524931374689
completo_x264_2,1.3,1.0,32.0,23.3844724630027,2.943834357659022,0.9881151801235348
completo_x264_2,1.3,2.0,1.0,1.0,48.60490877982286,
completo_x264_2,1.3,2.0,2.0,2.782793365983236,17.366273434843336,1.2812976973253112
completo_x264_2,1.3,2.0,4.0,5.339384910958312,9.21153160012852,1.0836166795298474
completo_x264_2,1.3,2.0,6.0,7.804562115591938,6.40775706577301,1.0462437761110719
completo_x264_2,1.3,2.0,8.0,10.722182675668924,4.7716452837207095,1.0362690369250787
completo_x264_2,1.3,2.0,10.0,13.106061522269606,3.971001720428467,1.0263326969992035
completo_x264_2,1.3,2.0,12.0,13.018754934482718,4.040031245787938,1.0071138972520075
completo_x264_2,1.3,2.0,14.0,16.645829110601284,3.248374611990793,1.0122268055768084
completo_x264_2,1.3,2.0,16.0,16.87482281600283,3.2543608035360063,1.0034561264259052
completo_x264_2,1.3,2.0,18.0,19.822475434157276,2.82441690603892,1.0054082265184012
completo_x264_2,1.3,2.0,20.0,19.43905799715909,2.886210689862569,0.9984812400214182
completo_x264_2,1.3,2.0,22.0,19.60018007165176,2.8966817092895507,0.9941695872676989
completo_x264_2,1.3,2.0,24.0,19.659836663158348,2.887891902923584,0.990401611315045
completo_x264_2,1.3,2.0,26.0,19.631328401281607,2.8961024332046508,0.9870234525783744
completo_x264_2,1.3,2.0,28.0,19.80046668687243,2.8992408472696938,0.9846626635721639
completo_x264_2,1.3,2.0,30.0,19.183141966913016,3.0007613762219747,0.9805560994527097
completo_x264_2,1.3,2.0,32.0,19.421751737517617,2.9537446039915083,0.9791084785021094
completo_x264_2,1.3,3.0,1.0,1.0,41.357941856018215,
completo_x264_2,1.3,3.0,2.0,2.8258998089697736,14.526697646277292,1.2922608247993295
completo_x264_2,1.3,3.0,4.0,5.510302417948481,7.569760648409526,1.0913623429589536
completo_x264_2,1.3,3.0,6.0,8.27440252328701,5.149206061859926,1.0549744230326255
completo_x264_2,1.3,3.0,8.0,9.957241170595028,4.328863886117936,1.0280806577568178
completo_x264_2,1.3,3.0,10.0,12.462867214997507,3.5484734761714933,1.021957380116206
completo_x264_2,1.3,3.0,12.0,14.166641497668532,3.1701404148169923,1.0139036065048566
completo_x264_2,1.3,3.0,14.0,16.62388995787318,2.7405267851352693,1.0121414235524084
completo_x264_2,1.3,3.0,16.0,16.44296236745969,2.821389685551326,1.0017959552444002
completo_x264_2,1.3,3.0,18.0,19.78821898693805,2.3885835826873776,1.0053157564226605
completo_x264_2,1.3,3.0,20.0,19.912458078449777,2.37368057808876,0.9997686137222677
completo_x264_2,1.3,3.0,22.0,19.85357015461445,2.4069272575378418,0.9948517599493507
completo_x264_2,1.3,3.0,24.0,19.703373660119677,2.43949351029396,0.9905188906180837
completo_x264_2,1.3,3.0,26.0,20.027680374508336,2.4059859579086305,0.988071869504981
completo_x264_2,1.3,3.0,28.0,19.81414899941546,2.4581727892398835,0.9846988297757698
completo_x264_2,1.3,3.0,30.0,19.94116689721356,2.458571107387543,0.9826060172066633
completo_x264_2,1.3,3.0,32.0,20.08392192857327,2.4590303469657897,0.9808608290465198
completo_x264_2,1.3,4.0,1.0,1.0,35.0856220040714,
completo_x264_2,1.3,4.0,2.0,3.0183411200916517,11.613424784660339,1.3373843709423836
completo_x264_2,1.3,4.0,4.0,5.644323758988899,6.372721457163493,1.0971078100879799
completo_x264_2,1.3,4.0,6.0,8.519704209649397,4.239422096633911,1.0591500396644191
completo_x264_2,1.3,4.0,8.0,10.718352652421522,3.4246997193694115,1.03623094945615
completo_x264_2,1.3,4.0,10.0,12.217548553560677,3.08407357777868,1.020167244079186
completo_x264_2,1.3,4.0,12.0,14.074841795648778,2.695998028914134,1.0134013571279308
completo_x264_2,1.3,4.0,14.0,17.195812399858006,2.2762999335289003,1.014296022621649
completo_x264_2,1.3,4.0,16.0,17.220464870538947,2.3009802777290345,1.0047248622679052
completo_x264_2,1.3,4.0,18.0,17.34222961539068,2.3304020290374754,0.9977688926727787
completo_x264_2,1.3,4.0,20.0,17.18956272925574,2.3451014923095705,0.9913949090258093
completo_x264_2,1.3,4.0,22.0,17.0633818641415,2.3624431270122526,0.9862233022761735
completo_x264_2,1.3,4.0,24.0,21.116761294722888,1.9427393373847008,0.9940635686113194
completo_x264_2,1.3,4.0,26.0,17.20506358655388,2.3709527384758,0.9795526790838028
completo_x264_2,1.3,4.0,28.0,21.67619160476836,1.9025090217590332,0.9891948212112226
completo_x264_2,1.3,4.0,30.0,21.43035017988162,1.9463835944533348,0.9862109035209143
completo_x264_2,1.3,4.0,32.0,21.2549074011486,1.9624494817256928,0.9836924300001044
completo_x264_2,1.3,5.0,1.0,1.0,28.884285028348646,
completo_x264_2,1.3,5.0,2.0,1.9425873667591675,15.027859373688697,0.970445276118204
completo_x264_2,1.3,5.0,4.0,5.873803846483641,5.018312925815582,1.1063367620856341
completo_x264_2,1.3,5.0,6.0,8.78797968666489,3.4254736395478247,1.0634498436744328
completo_x264_2,1.3,5.0,8.0,11.820252816851495,2.5857258919477464,1.0461707893108099
completo_x264_2,1.3,5.0,10.0,14.08520495465477,2.203160426425934,1.0322261311134349
completo_x264_2,1.3,5.0,12.0,14.164642159581323,2.230856084728241,1.0138927371870048
completo_x264_2,1.3,5.0,14.0,17.66976552314686,1.8180230916738511,1.0159758574756914
completo_x264_2,1.3,5.0,16.0,17.688621109435363,1.8521662902832032,1.0063642462537103
completo_x264_2,1.3,5.0,18.0,17.675006709059524,1.8736534748077394,0.998918401971612
completo_x264_2,1.3,5.0,20.0,17.6139325564964,1.900280225753784,0.9928702749017743
completo_x264_2,1.3,5.0,22.0,17.037458395154186,1.95000967669487,0.9861298851324052
completo_x264_2,1.3,5.0,24.0,17.645725779601655,1.8948470101356507,0.9843433590863913
completo_x264_2,1.3,5.0,26.0,17.40549498563703,1.9291481662392616,0.9802487547261249
completo_x264_2,1.3,5.0,28.0,17.506460651043913,1.9220728509426117,0.9777996470409502
completo_x264_2,1.3,5.0,30.0,17.755019338703665,1.9171322250366212,0.9762185157670842
completo_x264_2,1.3,5.0,32.0,17.917181574646463,1.9116545526981354,0.9746453166508725
completo_x264_2,1.5,1.0,1.0,1.0,48.22692784066201,
completo_x264_2,1.5,1.0,2.0,2.710068053711699,18.202938668538224,1.262011152354345
completo_x264_2,1.5,1.0,4.0,5.425377862285958,9.507217203530397,1.0875747212739073
completo_x264_2,1.5,1.0,6.0,7.9525932981991225,6.569912854909897,1.049105825608894
completo_x264_2,1.5,1.0,8.0,10.001862712015637,5.332139335513115,1.0285927127441217
completo_x264_2,1.5,1.0,10.0,12.018892641143717,4.515419496917725,1.018664065922647
completo_x264_2,1.5,1.0,12.0,14.95872764249921,3.677902376651764,1.0179811576663123
completo_x264_2,1.5,1.0,14.0,15.107515779812202,3.675546952933073,1.0056391482733287
completo_x264_2,1.5,1.0,16.0,16.91747131172401,3.3689740651335036,1.0036154785185032
completo_x264_2,1.5,1.0,18.0,17.265200883675494,3.3230357878548755,0.9974964972766855
completo_x264_2,1.5,1.0,20.0,20.02785412149894,2.9293438373406726,1.0000731983759112
completo_x264_2,1.5,1.0,22.0,20.043270666545016,2.967132974386215,0.9953511785148466
completo_x264_2,1.5,1.0,24.0,19.91927503166268,2.981573947270711,0.9910929075265894
completo_x264_2,1.5,1.0,26.0,20.21135131098864,2.9464287775357567,0.9885437671139502
completo_x264_2,1.5,1.0,28.0,19.94172685950095,2.998340165615082,0.9850336651954978
completo_x264_2,1.5,1.0,30.0,20.25743889472882,2.9793443145751954,0.9834159498302718
completo_x264_2,1.5,1.0,32.0,23.701461710806385,2.58434580116272,0.9887055580458008
completo_x264_2,1.5,2.0,1.0,1.0,41.69758543448589,
completo_x264_2,1.5,2.0,2.0,2.7543823360639696,15.421384145749581,1.2738843936757114
completo_x264_2,1.5,2.0,4.0,5.365421724245643,8.153051052193891,1.0848284809918718
completo_x264_2,1.5,2.0,6.0,7.805029502349439,5.688212908964891,1.0462529834590912
completo_x264_2,1.5,2.0,8.0,10.156210612974643,4.463614387154579,1.0303292339343866
completo_x264_2,1.5,2.0,10.0,12.836276713878247,3.573517131626606,1.024550877495252
completo_x264_2,1.5,2.0,12.0,14.48457735416373,3.235745020389557,1.0155938736103618
completo_x264_2,1.5,2.0,14.0,16.59488105613454,2.8694896362622577,1.0120281811247742
completo_x264_2,1.5,2.0,16.0,17.04126998943275,2.8483695156971613,1.0040735226505162
completo_x264_2,1.5,2.0,18.0,16.88715215479214,2.888504225810369,0.9961235833399638
completo_x264_2,1.5,2.0,20.0,20.46051355851238,2.422714536380768,1.0011846015322081
completo_x264_2,1.5,2.0,22.0,20.24929935429492,2.488414276981354,0.9958829836057095
completo_x264_2,1.5,2.0,24.0,20.551111447021036,2.45983669257164,0.9927034760819121
completo_x264_2,1.5,2.0,26.0,20.670739631307665,2.4535218049049377,0.9896873349212514
completo_x264_2,1.5,2.0,28.0,20.769219678870055,2.4615966413497925,0.9871055974802546
completo_x264_2,1.5,2.0,30.0,20.473404038894515,2.5011623620033263,0.9839546316587334
completo_x264_2,1.5,2.0,32.0,20.61262294665103,2.51207093501091,0.9821791363182094
completo_x264_2,1.5,3.0,1.0,1.0,35.274462329465294,
completo_x264_2,1.5,3.0,2.0,2.7786885612662426,13.138149412201297,1.2802359977007989
completo_x264_2,1.5,3.0,4.0,5.339405168012562,6.928755304187536,1.083617626924481
completo_x264_2,1.5,3.0,6.0,7.7147281247403265,4.866492357427424,1.0444533649667154
completo_x264_2,1.5,3.0,8.0,10.771171964054687,3.576400171011686,1.0367538194053347
completo_x264_2,1.5,3.0,10.0,12.313583026904318,3.1412290155887606,1.0208765214970716
completo_x264_2,1.5,3.0,12.0,14.055572862754966,2.805911723136902,1.0132951009592521
completo_x264_2,1.5,3.0,14.0,14.344385386069925,2.7695444780985516,1.0018467980907404
completo_x264_2,1.5,3.0,16.0,16.64835696928206,2.4473103309631346,1.0025962801033093
completo_x264_2,1.5,3.0,18.0,17.157527763529938,2.419107727909088,0.9971116357167769
completo_x264_2,1.5,3.0,20.0,17.205554962103008,2.4405462129592896,0.9914518273342471
completo_x264_2,1.5,3.0,22.0,21.324024981340948,1.9862448595762252,0.9984904685381405
completo_x264_2,1.5,3.0,24.0,17.37723965845982,2.40845892829895,0.9834296984178432
completo_x264_2,1.5,3.0,26.0,17.218274992460568,2.4286824332237242,0.9795990596935298
completo_x264_2,1.5,3.0,28.0,17.386573707822,2.4430343044281004,0.9773911830312828
completo_x264_2,1.5,3.0,30.0,21.755582505114475,1.9826759405136107,0.9869325375049142
completo_x264_2,1.5,3.0,32.0,21.760012384333745,1.9822723095417023,0.9848197613440541
completo_x264_2,1.5,4.0,1.0,1.0,30.40511679025598,
completo_x264_2,1.5,4.0,2.0,2.949002306707365,10.514915316438673,1.3218045318407872
completo_x264_2,1.5,4.0,4.0,5.703488314073761,5.544027044589703,1.099558271492102
completo_x264_2,1.5,4.0,6.0,8.241889342511858,3.9132961609098644,1.0544023160065532
completo_x264_2,1.5,4.0,8.0,10.607696622280882,3.1109485864979884,1.0351186597960196
completo_x264_2,1.5,4.0,10.0,12.36268664422827,2.688540801326434,1.021234926177648
completo_x264_2,1.5,4.0,12.0,14.760278263262816,2.318759177398682,1.0170006542623184
completo_x264_2,1.5,4.0,14.0,14.431242570786912,2.3530507106781005,1.0022986589881249
completo_x264_2,1.5,4.0,16.0,18.94812974426631,1.8392877316474914,1.010372632318003
completo_x264_2,1.5,4.0,18.0,18.75216252918489,1.9061630630493165,1.0023594534544522
completo_x264_2,1.5,4.0,20.0,18.099972427745683,1.9727900507450105,0.9944750495300211
completo_x264_2,1.5,4.0,22.0,18.608293333286465,1.9429107963442802,0.9913205451795429
completo_x264_2,1.5,4.0,24.0,18.535519836510453,1.9505389834046363,0.9871821186478528
completo_x264_2,1.5,4.0,26.0,18.61187431306015,1.9525397396087647,0.9841216944351371
completo_x264_2,1.5,4.0,28.0,18.90127685163184,1.9423430980443954,0.9821710591892227
completo_x264_2,1.5,4.0,30.0,18.682526087588215,1.957113738298416,0.9791110838390898
completo_x264_2,1.5,4.0,32.0,18.436155317911346,2.0236599580049517,0.9762671029129115
completo_x264_2,1.5,5.0,1.0,1.0,24.840660494479977,
completo_x264_2,1.5,5.0,2.0,3.0344879880486664,8.46542421529293,1.3409102267410509
completo_x264_2,1.5,5.0,4.0,6.0564620229140225,4.317433281326293,1.11318280183676
completo_x264_2,1.5,5.0,6.0,8.766415021128209,3.033379148755755,1.0631139414335458
completo_x264_2,1.5,5.0,8.0,10.179549461979622,2.6639428300857544,1.0305872288373046
completo_x264_2,1.5,5.0,10.0,12.17667995501454,2.206868252277374,1.0198620091214068
completo_x264_2,1.5,5.0,12.0,15.21654125294745,1.8022820749282837,1.019216774450659
completo_x264_2,1.5,5.0,14.0,15.206910609174907,1.8679755434989929,1.006105071570081
completo_x264_2,1.5,5.0,16.0,15.1499851505884,1.8851185460686684,0.9962595569524213
completo_x264_2,1.5,5.0,18.0,15.316056693784333,1.8786983995437623,0.9896919278134588
completo_x264_2,1.5,5.0,20.0,20.724459265644303,1.4150633294582367,1.0018398277390579
completo_x264_2,1.5,5.0,22.0,20.239755630478463,1.452993109067281,0.9958585883158004
completo_x264_2,1.5,5.0,24.0,15.460628195118197,1.89287715947628,0.9759856436420808
completo_x264_2,1.5,5.0,26.0,20.29107819240388,1.4573809947967529,0.9887459468571103
completo_x264_2,1.5,5.0,28.0,20.414597314897154,1.4685985186100006,0.9862382374800024
completo_x264_2,1.5,5.0,30.0,20.604059889479043,1.4590644109249116,0.9842750440163983
completo_x264_2,1.5,5.0,32.0,15.6810089613418,1.9132249864339828,0.9664295156605711
completo_x264_2,1.7,1.0,1.0,1.0,43.56812202549872,
completo_x264_2,1.7,1.0,2.0,2.73152776193809,16.279815252084,1.2678090159402415
completo_x264_2,1.7,1.0,4.0,5.360568763641936,8.497921304512023,1.0846035078012615
completo_x264_2,1.7,1.0,6.0,7.642562371795399,6.09327444250243,1.0429845984079167
completo_x264_2,1.7,1.0,8.0,9.781466348391856,4.870021002466029,1.0260181023542805
completo_x264_2,1.7,1.0,10.0,11.895344930922855,4.125559714370303,1.0177038902559432
completo_x264_2,1.7,1.0,12.0,15.26604518801414,3.2729667431967595,1.0194492545550364
completo_x264_2,1.7,1.0,14.0,15.330811035969612,3.3088219274793356,1.0066774079629437
completo_x264_2,1.7,1.0,16.0,15.333164352140281,3.312288044214249,0.9971006826225592
completo_x264_2,1.7,1.0,18.0,17.933246311856976,2.9453097393512726,0.9997810386658645
completo_x264_2,1.7,1.0,20.0,17.986351505066015,2.9484707530339556,0.9941076710469315
completo_x264_2,1.7,1.0,22.0,21.431169635559574,2.525620371150971,0.9987360857726354
completo_x264_2,1.7,1.0,24.0,21.565201760571078,2.521790374517441,0.9950911290237867
completo_x264_2,1.7,1.0,26.0,20.826590343656573,2.615321272659302,0.9900638374866404
completo_x264_2,1.7,1.0,28.0,21.4703418579621,2.5607446940898893,0.9887361276291853
completo_x264_2,1.7,1.0,30.0,21.52022200400296,2.6023775425434112,0.9864124943628084
completo_x264_2,1.7,1.0,32.0,21.420624180625772,2.6304074116706846,0.9840681492357997
completo_x264_2,1.7,2.0,1.0,1.0,37.11229105380865,
completo_x264_2,1.7,2.0,2.0,2.749693381216304,13.760638059594413,1.2726461744198851
completo_x264_2,1.7,2.0,4.0,5.288636213332508,7.306151368085076,1.0812204483570447
completo_x264_2,1.7,2.0,6.0,8.178127440041994,4.874640281633897,1.0532671435120315
completo_x264_2,1.7,2.0,8.0,10.086726038810854,4.019463387701246,1.02955406131614
completo_x264_2,1.7,2.0,10.0,11.450096921774788,3.623137160539627,1.0140716608163194
completo_x264_2,1.7,2.0,12.0,15.261946045940505,2.780601668357849,1.019430061457322
completo_x264_2,1.7,2.0,14.0,14.999161765842887,2.8696212876637777,1.0051241928430665
completo_x264_2,1.7,2.0,16.0,18.191212037698328,2.422576349258423,1.0080302951892646
completo_x264_2,1.7,2.0,18.0,18.27052548191916,2.467646363687515,1.0008709800743307
completo_x264_2,1.7,2.0,20.0,18.239102714271706,2.4798523030281068,0.9949186752241109
completo_x264_2,1.7,2.0,22.0,18.35765530761928,2.487547315549851,0.9905518987885411
completo_x264_2,1.7,2.0,24.0,18.202642095591177,2.496775373983383,0.9861526124615079
completo_x264_2,1.7,2.0,26.0,18.201114615915706,2.512927350711822,0.9828606422218459
completo_x264_2,1.7,2.0,28.0,18.7609420813981,2.447608169746399,0.9817606531253099
completo_x264_2,1.7,2.0,30.0,18.22706689431577,2.56108852686882,0.9777274526453053
completo_x264_2,1.7,2.0,32.0,18.295874833036482,2.533614317035675,0.9758378018101226
completo_x264_2,1.7,3.0,1.0,1.0,31.246188665238293,
completo_x264_2,1.7,3.0,2.0,2.82363592158022,11.398612426846116,1.2916933855690858
completo_x264_2,1.7,3.0,4.0,5.511181009429428,5.9455437808718,1.091400917930528
completo_x264_2,1.7,3.0,6.0,7.64387933751057,4.380137986183167,1.0430116506272833
completo_x264_2,1.7,3.0,8.0,9.568852923989038,3.5763188633322716,1.0234220180897835
completo_x264_2,1.7,3.0,10.0,12.80571680031032,2.746699634552002,1.0243443077811962
completo_x264_2,1.7,3.0,12.0,15.490155854757091,2.3188837790489196,1.0204831312778282
completo_x264_2,1.7,3.0,14.0,15.36163341345066,2.3702338546276094,1.0068183525140098
completo_x264_2,1.7,3.0,16.0,15.270151075144003,2.380416169166565,0.996813614040165
completo_x264_2,1.7,3.0,18.0,19.04314283819715,1.9772462058067322,1.0032222277564544
completo_x264_2,1.7,3.0,20.0,19.123751250470036,1.9969819543361664,0.9975884252710469
completo_x264_2,1.7,3.0,22.0,19.684702659275548,1.9556572473049163,0.9943990896774729
completo_x264_2,1.7,3.0,24.0,19.46779660473245,1.981385901927948,0.9898780367632631
completo_x264_2,1.7,3.0,26.0,19.503559363477592,1.9816846418380738,0.9866763999012659
completo_x264_2,1.7,3.0,28.0,18.86928168914726,2.062521870434284,0.9820780272495317
completo_x264_2,1.7,3.0,30.0,19.50864009507897,2.0342355564236643,0.9814558559981108
completo_x264_2,1.7,3.0,32.0,19.393040624663772,2.0424070566296577,0.979029791317788
completo_x264_2,1.7,4.0,1.0,1.0,26.721639651111456,
completo_x264_2,1.7,4.0,2.0,2.9556762842398276,9.267593787323346,1.3233359110859526
completo_x264_2,1.7,4.0,4.0,5.434307270249985,5.06380530500412,1.0879785407118998
completo_x264_2,1.7,4.0,6.0,8.20762100118674,3.4843170626163484,1.0537944186474386
completo_x264_2,1.7,4.0,8.0,10.88330343878595,2.66807056927681,1.03784700974037
completo_x264_2,1.7,4.0,10.0,10.86914977503318,2.7074849615097047,1.0088849817349779
completo_x264_2,1.7,4.0,12.0,13.1173644454343,2.285135312604904,1.0077438258555003
completo_x264_2,1.7,4.0,14.0,16.071245526900043,1.920224458694458,1.0099137667161908
completo_x264_2,1.7,4.0,16.0,16.449932670361996,1.8799776077270507,1.0018234428042072
completo_x264_2,1.7,4.0,18.0,16.179384085974615,1.9838467752933502,0.9933807706648712
completo_x264_2,1.7,4.0,20.0,17.04025758348729,1.8874436089992523,0.9908583590420889
completo_x264_2,1.7,4.0,22.0,15.998690316680367,2.006252906322479,0.9821374971369564
completo_x264_2,1.7,4.0,24.0,16.398626506457482,1.9533533864021302,0.9798462084864793
completo_x264_2,1.7,4.0,26.0,21.71549233937994,1.4890816950798034,0.9921079244372455
completo_x264_2,1.7,4.0,28.0,16.650065453804917,1.935585880279541,0.9747527751574508
completo_x264_2,1.7,4.0,30.0,22.002683703892483,1.4972628626823425,0.9874665503916144
completo_x264_2,1.7,4.0,32.0,21.916624310289297,1.5071029715538025,0.9851587462131954
completo_x264_2,1.7,5.0,1.0,1.0,22.17012624926037,
completo_x264_2,1.7,5.0,2.0,3.005625356484178,7.4904265350765655,1.3345810728921004
completo_x264_2,1.7,5.0,4.0,5.428179131156011,4.213250330352783,1.0877015475876444
completo_x264_2,1.7,5.0,6.0,7.802403201714463,3.033007561581476,1.0462012319824336
completo_x264_2,1.7,5.0,8.0,10.832393829834334,2.2068009165763858,1.0373534877269617
completo_x264_2,1.7,5.0,10.0,13.667105528259272,1.7940349864959717,1.029812908736535
completo_x264_2,1.7,5.0,12.0,13.511813173592557,1.834595227241516,1.0101716593820504
completo_x264_2,1.7,5.0,14.0,13.55851517751673,1.840199543952942,0.9974952735962884
completo_x264_2,1.7,5.0,16.0,18.011264215338873,1.414186992406845,1.007444468051743
completo_x264_2,1.7,5.0,18.0,10.913635846656149,2.281227383852005,0.9618051256195784
completo_x264_2,1.7,5.0,20.0,13.01436798866469,1.9792510018348695,0.9717493125273476
completo_x264_2,1.7,5.0,22.0,18.0877218134302,1.4519053556124368,0.989700252846276
completo_x264_2,1.7,5.0,24.0,18.089518311232123,1.4597051382064818,0.9857941234085003
completo_x264_2,1.7,5.0,26.0,18.042978341455377,1.4714347586631775,0.9823598487833626
completo_x264_2,1.7,5.0,28.0,18.137458910311572,1.479615800857544,0.9798605029831151
completo_x264_2,1.7,5.0,30.0,18.420293821250365,1.4529963378111521,0.978322809780608
completo_x264_2,1.7,5.0,32.0,18.090518048139444,1.5013280267715454,0.9751973401206607
completo_x264_2,1.9,1.0,1.0,1.0,39.16408290020291,
completo_x264_2,1.9,1.0,2.0,2.7167841699472675,15.05674530638286,1.2638355221133302
completo_x264_2,1.9,1.0,4.0,5.322210001774187,7.79385119289822,1.0828108374361667
completo_x264_2,1.9,1.0,6.0,7.945905090952828,5.605418126881123,1.0489788153439796
completo_x264_2,1.9,1.0,8.0,9.587805901943247,4.583425350761413,1.023658114993478
